lat,lon,25.09 16.50,25.09 17.00,21.09 08.30,21.09 16.30,21.09 17.00,23.09 17.40,konflikter,forenlige
62.350,12.996,0,0,55,0,7,10,1,5
62.400,6.100,46,39,2,47,17,42,4,1
62.400,6.208,43,33,0,34,31,37,5,1
62.400,6.316,44,36,7,32,9,37,4,2
62.400,6.424,44,36,0,23,20,33,3,1
62.400,6.532,46,41,9,24,11,29,2,2
62.400,6.640,46,37,1,33,21,30,4,1
62.400,6.748,48,38,1,48,12,27,3,2
62.400,6.855,50,39,0,34,20,26,3,1
62.400,6.963,49,41,0,41,27,28,3,1
62.400,7.071,36,45,0,39,28,27,3,1
62.400,7.179,39,41,6,34,18,31,4,1
62.400,7.287,36,30,7,45,22,34,3,1
62.400,7.395,33,34,6,47,37,39,5,1
62.400,7.503,45,29,16,50,35,43,4,0
62.400,7.611,37,25,1,44,37,39,4,1
62.400,7.719,26,39,0,50,23,32,3,1
62.400,7.827,20,42,0,44,34,30,4,1
62.400,7.935,26,48,6,55,29,32,3,1
62.400,8.043,29,42,10,36,14,34,3,2
62.400,8.151,49,30,3,49,18,28,2,1
62.400,8.258,36,39,0,25,20,31,3,1
62.400,8.366,43,16,1,33,6,23,2,2
62.400,8.474,45,48,4,17,24,23,2,1
62.400,8.582,42,41,2,26,13,24,2,2
62.400,8.690,47,42,5,36,20,31,4,1
62.400,8.798,47,40,19,36,22,28,3,0
62.400,8.906,28,29,1,32,19,23,1,1
62.400,9.014,20,40,0,37,19,27,2,1
62.400,9.122,17,28,3,33,16,22,1,1
62.400,9.230,19,17,0,15,10,9,0,4
62.400,9.338,9,17,18,30,22,8,0,2
62.400,9.446,21,10,8,16,14,11,0,4
62.400,9.554,15,0,0,4,11,12,0,6
62.400,9.661,29,10,0,26,6,11,0,4
62.400,9.769,25,8,0,24,1,16,0,3
62.400,9.877,16,19,0,17,0,17,0,2
62.400,9.985,25,31,0,14,0,23,1,3
62.400,10.093,22,19,0,8,2,22,0,3
62.400,10.201,15,14,0,20,18,20,0,3
62.400,10.309,7,18,0,23,12,21,0,3
62.400,10.417,16,18,0,0,9,20,0,3
62.400,10.525,9,17,3,4,3,19,0,4
62.400,10.633,26,20,11,24,0,18,0,2
62.400,10.741,15,24,7,23,0,9,0,4
62.400,10.849,15,33,0,32,4,0,2,4
62.400,10.957,14,15,2,0,0,0,0,6
62.400,11.064,0,5,19,22,0,4,0,4
62.400,11.172,2,1,12,18,0,11,0,5
62.400,11.280,3,3,13,27,0,0,0,5
62.400,11.388,7,1,25,15,0,4,0,5
62.400,11.496,0,1,15,0,0,6,0,5
62.400,11.604,0,1,16,0,0,7,0,5
62.400,11.712,0,0,14,5,13,7,0,6
62.400,11.820,0,0,20,0,2,10,0,5
62.400,11.928,0,0,40,0,0,1,1,5
62.400,12.036,0,0,30,0,0,4,0,5
62.400,12.144,9,3,30,0,0,6,0,5
62.400,12.252,11,0,35,0,0,10,1,5
62.400,12.359,1,0,27,0,0,10,0,5
62.400,12.467,0,7,24,5,0,5,0,5
62.400,12.575,1,0,30,0,0,3,0,5
62.400,12.683,0,5,32,0,0,12,1,5
62.400,12.791,1,13,40,0,11,6,1,5
62.400,12.899,0,1,38,2,0,1,1,5
62.400,13.007,0,1,70,9,0,9,1,5
62.450,6.100,42,37,0,30,26,40,3,1
62.450,6.208,45,38,3,35,20,39,4,1
62.450,6.316,44,32,4,48,14,39,4,2
62.450,6.424,43,34,8,49,23,31,4,1
62.450,6.532,44,37,13,41,14,28,3,2
62.450,6.641,43,36,0,35,14,28,3,2
62.450,6.749,46,39,15,37,20,25,3,1
62.450,6.857,49,36,0,32,19,25,3,1
62.450,6.965,46,41,13,20,24,28,2,1
62.450,7.073,40,45,0,41,19,25,3,1
62.450,7.181,35,40,1,50,36,28,4,1
62.450,7.289,41,28,4,53,28,32,3,1
62.450,7.397,38,39,3,45,31,37,5,1
62.450,7.505,49,22,22,38,11,44,3,1
62.450,7.613,44,38,3,46,38,38,5,1
62.450,7.722,40,36,9,42,33,34,5,1
62.450,7.830,21,43,7,36,37,28,3,1
62.450,7.938,33,55,7,45,37,29,4,1
62.450,8.046,34,34,15,47,31,30,4,1
62.450,8.154,41,23,4,36,23,17,2,1
62.450,8.262,36,34,5,39,22,29,3,1
62.450,8.370,41,22,1,42,11,31,3,2
62.450,8.478,42,53,6,31,27,32,4,1
62.450,8.586,32,41,9,31,32,32,5,1
62.450,8.694,43,41,9,41,28,28,3,1
62.450,8.803,37,29,0,35,29,25,2,1
62.450,8.911,42,37,5,44,29,24,3,1
62.450,9.019,26,26,7,36,14,26,1,2
62.450,9.127,30,33,4,29,32,20,2,1
62.450,9.235,27,23,0,38,37,15,2,2
62.450,9.343,25,17,0,30,22,12,1,2
62.450,9.451,26,20,13,3,19,16,0,2
62.450,9.559,29,12,0,21,14,20,0,3
62.450,9.667,34,12,2,21,0,13,1,4
62.450,9.775,23,16,0,33,18,23,1,1
62.450,9.884,15,18,0,22,2,21,0,3
62.450,9.992,22,27,0,26,0,27,0,2
62.450,10.100,7,6,0,10,4,27,0,5
62.450,10.208,16,11,0,2,10,26,0,4
62.450,10.316,8,20,0,12,0,18,0,4
62.450,10.424,11,32,0,2,0,14,1,5
62.450,10.532,12,19,0,0,0,11,0,5
62.450,10.640,14,17,1,9,2,9,0,5
62.450,10.748,12,7,8,27,0,8,0,5
62.450,10.857,22,17,10,39,0,7,1,3
62.450,10.965,28,24,5,3,0,4,0,4
62.450,11.073,19,16,9,23,0,3,0,3
62.450,11.181,5,10,13,15,0,5,0,5
62.450,11.289,12,0,17,7,0,0,0,5
62.450,11.397,1,0,23,14,0,2,0,5
62.450,11.505,0,0,15,4,0,9,0,6
62.450,11.613,0,1,15,2,0,7,0,6
62.450,11.721,0,8,14,4,0,12,0,6
62.450,11.829,0,0,22,12,9,14,0,5
62.450,11.938,0,0,30,0,2,7,1,5
62.450,12.046,0,0,24,0,0,7,0,5
62.450,12.154,0,0,31,0,0,8,1,5
62.450,12.262,5,5,38,0,0,13,1,5
62.450,12.370,0,1,23,0,0,10,0,5
62.450,12.478,0,9,27,7,0,3,0,5
62.450,12.586,5,0,29,0,3,5,0,5
62.450,12.694,4,0,27,0,0,10,0,5
62.450,12.802,0,0,30,0,1,2,0,5
62.450,12.910,0,3,46,0,0,2,1,5
62.450,13.019,3,15,58,0,0,2,1,4
62.500,6.100,46,31,0,12,31,38,4,2
62.500,6.208,43,37,15,10,20,37,3,2
62.500,6.317,43,30,0,9,24,39,3,2
62.500,6.425,45,41,19,13,2,36,3,2
62.500,6.533,43,40,6,17,12,32,3,2
62.500,6.641,45,39,0,35,14,29,3,2
62.500,6.750,46,41,14,22,13,26,2,2
62.500,6.858,48,41,1,17,9,25,2,2
62.500,6.966,46,40,9,34,8,30,4,2
62.500,7.075,44,43,0,43,12,26,3,2
62.500,7.183,40,40,0,37,14,29,3,2
62.500,7.291,34,22,0,43,38,32,4,1
62.500,7.399,39,41,0,41,33,34,5,1
62.500,7.508,47,19,23,45,29,48,3,0
62.500,7.616,52,40,8,51,32,37,5,1
62.500,7.724,43,41,12,61,35,34,5,1
62.500,7.833,16,51,6,60,35,27,3,1
62.500,7.941,29,49,5,51,38,27,3,1
62.500,8.049,34,34,16,29,30,33,3,0
62.500,8.157,59,27,8,49,32,34,4,1
62.500,8.266,53,38,8,37,25,30,4,1
62.500,8.374,37,24,7,44,26,33,3,1
62.500,8.482,42,52,10,14,18,34,3,2
62.500,8.591,32,47,17,11,37,34,4,1
62.500,8.699,40,37,8,34,17,24,3,1
62.500,8.807,44,32,14,38,8,22,3,2
62.500,8.915,46,38,0,26,21,25,2,1
62.500,9.024,36,40,17,39,21,24,3,0
62.500,9.132,35,44,9,50,35,25,4,1
62.500,9.240,28,18,0,48,21,20,1,1
62.500,9.349,29,17,0,33,27,19,1,1
62.500,9.457,31,22,0,41,27,22,2,1
62.500,9.565,25,21,15,22,24,23,0,0
62.500,9.673,27,18,0,23,13,19,0,2
62.500,9.782,17,23,0,32,11,25,1,2
62.500,9.890,8,13,0,24,4,26,0,4
62.500,9.998,13,7,0,26,3,27,0,4
62.500,10.107,9,9,0,14,2,18,0,5
62.500,10.215,21,19,0,36,31,23,2,1
62.500,10.323,9,13,0,19,12,19,0,4
62.500,10.431,30,21,0,0,0,13,1,4
62.500,10.540,19,15,0,8,4,16,0,4
62.500,10.648,30,16,1,33,0,7,2,3
62.500,10.756,28,17,1,30,0,5,1,3
62.500,10.864,15,15,10,32,0,2,1,5
62.500,10.973,6,22,8,1,0,2,0,5
62.500,11.081,6,9,5,4,0,3,0,6
62.500,11.189,0,8,8,0,0,6,0,6
62.500,11.298,11,1,19,6,0,2,0,5
62.500,11.406,0,0,15,12,1,3,0,5
62.500,11.514,11,7,11,22,0,6,0,5
62.500,11.622,0,8,11,18,0,11,0,5
62.500,11.731,0,5,17,17,0,18,0,3
62.500,11.839,0,5,23,7,0,15,0,5
62.500,11.947,0,6,34,0,0,16,1,4
62.500,12.056,0,4,22,0,0,16,0,4
62.500,12.164,0,11,36,0,0,5,1,5
62.500,12.272,11,2,27,0,0,0,0,5
62.500,12.380,4,10,18,0,0,10,0,5
62.500,12.489,8,2,20,0,0,8,0,5
62.500,12.597,10,2,29,0,0,0,0,5
62.500,12.705,7,9,21,0,0,13,0,5
62.500,12.814,0,6,22,19,0,6,0,4
62.500,12.922,1,0,40,0,0,0,1,5
62.500,13.030,0,7,53,0,0,0,1,5
62.550,6.100,44,34,0,8,23,38,3,2
62.550,6.208,45,40,11,8,19,38,3,2
62.550,6.317,45,35,0,15,5,38,3,2
62.550,6.425,44,42,5,20,2,35,3,2
62.550,6.534,41,37,0,21,4,34,3,2
62.550,6.642,45,39,7,24,13,31,3,2
62.550,6.751,41,36,1,15,3,26,2,2
62.550,6.859,46,38,9,23,9,26,2,2
62.550,6.968,45,39,5,49,18,29,3,1
62.550,7.076,44,40,0,36,25,24,3,1
62.550,7.185,40,44,0,44,35,30,5,1
62.550,7.293,37,21,3,46,37,38,4,1
62.550,7.402,36,35,14,55,37,38,5,1
62.550,7.510,49,23,21,47,35,33,4,0
62.550,7.619,52,43,0,46,34,37,5,1
62.550,7.727,37,36,1,67,40,33,5,1
62.550,7.835,24,52,6,43,36,33,4,1
62.550,7.944,31,50,15,48,33,33,5,1
62.550,8.052,38,34,13,35,33,30,4,1
62.550,8.161,56,22,4,45,20,31,3,1
62.550,8.269,56,38,10,43,35,27,4,1
62.550,8.378,30,26,0,15,29,33,1,2
62.550,8.486,50,50,1,35,33,25,4,1
62.550,8.595,40,49,18,14,18,30,2,1
62.550,8.703,42,34,13,45,5,24,3,2
62.550,8.812,41,35,2,40,31,24,4,1
62.550,8.920,43,31,4,34,35,28,4,1
62.550,9.029,35,35,3,31,17,32,4,1
62.550,9.137,35,48,27,36,32,26,4,0
62.550,9.246,32,21,15,38,26,22,2,1
62.550,9.354,29,18,0,22,24,22,0,1
62.550,9.462,27,21,0,32,20,28,1,1
62.550,9.571,12,22,7,17,17,30,1,2
62.550,9.679,7,24,8,3,14,26,0,4
62.550,9.788,9,7,5,0,0,13,0,6
62.550,9.896,6,12,2,15,0,16,0,5
62.550,10.005,12,0,8,13,0,23,0,5
62.550,10.113,16,25,1,43,3,24,1,2
62.550,10.222,26,18,0,23,13,23,0,2
62.550,10.330,22,29,0,12,6,19,0,3
62.550,10.439,21,9,0,0,0,13,0,5
62.550,10.547,30,20,0,25,0,11,1,3
62.550,10.656,32,16,0,17,8,5,1,3
62.550,10.764,21,15,5,33,0,1,1,3
62.550,10.872,12,15,10,6,1,5,0,6
62.550,10.981,1,22,12,18,1,0,0,4
62.550,11.089,7,13,14,0,0,0,0,6
62.550,11.198,1,0,18,1,0,11,0,5
62.550,11.306,3,0,9,10,0,3,0,6
62.550,11.415,0,5,17,0,0,3,0,5
62.550,11.523,4,3,13,10,0,13,0,6
62.550,11.632,5,10,10,8,0,12,0,6
62.550,11.740,0,1,20,0,0,11,0,5
62.550,11.849,6,0,20,0,0,22,0,4
62.550,11.957,0,1,28,0,0,12,0,5
62.550,12.066,0,1,31,3,0,10,1,5
62.550,12.174,0,0,32,6,0,0,1,5
62.550,12.283,1,0,40,0,0,0,1,5
62.550,12.391,14,0,24,0,0,6,0,5
62.550,12.499,0,8,21,0,0,6,0,5
62.550,12.608,8,11,32,0,0,2,1,5
62.550,12.716,11,12,25,0,0,13,0,5
62.550,12.825,0,2,17,0,0,4,0,5
62.550,12.933,0,5,15,0,0,5,0,6
62.550,13.042,0,6,46,0,0,7,1,5
62.600,6.100,50,36,0,16,0,41,3,2
62.600,6.209,49,43,7,9,10,39,3,3
62.600,6.317,46,38,0,7,0,37,3,3
62.600,6.426,46,38,0,6,16,36,3,2
62.600,6.535,45,39,1,14,7,36,3,3
62.600,6.643,45,40,0,27,34,29,3,1
62.600,6.752,46,39,8,17,29,22,2,1
62.600,6.861,47,41,2,34,35,20,4,1
62.600,6.969,47,40,12,41,20,29,3,1
62.600,7.078,46,42,4,36,35,21,4,1
62.600,7.186,36,43,0,22,23,27,2,1
62.600,7.295,47,27,6,39,27,36,3,1
62.600,7.404,44,42,8,25,29,38,3,1
62.600,7.512,53,30,13,41,28,42,4,1
62.600,7.621,48,45,0,32,25,36,4,1
62.600,7.730,33,44,0,38,30,33,5,1
62.600,7.838,25,51,14,46,33,32,4,1
62.600,7.947,38,49,19,40,27,32,4,0
62.600,8.056,30,38,17,57,32,32,5,0
62.600,8.164,57,27,2,37,33,32,4,1
62.600,8.273,48,41,10,49,34,33,5,1
62.600,8.382,43,33,3,28,28,32,3,1
62.600,8.490,43,45,2,40,24,34,4,1
62.600,8.599,41,44,0,35,33,31,5,1
62.600,8.708,39,26,11,33,35,27,3,1
62.600,8.816,47,44,2,31,18,19,3,1
62.600,8.925,45,35,0,23,25,30,3,1
62.600,9.034,37,44,1,26,30,22,3,1
62.600,9.142,29,42,8,34,23,27,2,1
62.600,9.251,32,31,30,37,34,30,5,0
62.600,9.359,24,28,11,17,10,28,0,2
62.600,9.468,28,13,3,3,20,32,1,3
62.600,9.577,13,30,7,0,5,31,1,4
62.600,9.685,10,15,14,2,4,29,0,5
62.600,9.794,8,1,5,0,0,22,0,5
62.600,9.903,5,7,6,0,0,23,0,5
62.600,10.011,12,0,7,1,0,28,0,5
62.600,10.120,7,13,6,3,1,21,0,5
62.600,10.229,1,11,0,27,5,18,0,4
62.600,10.337,16,15,0,25,0,19,0,3
62.600,10.446,24,12,10,10,5,15,0,4
62.600,10.555,28,17,1,16,17,11,0,2
62.600,10.663,20,20,0,2,4,5,0,4
62.600,10.772,23,14,7,0,1,2,0,5
62.600,10.881,12,9,9,6,0,2,0,6
62.600,10.989,2,17,9,13,0,1,0,5
62.600,11.098,16,12,11,0,0,2,0,5
62.600,11.206,2,0,12,0,0,5,0,6
62.600,11.315,1,10,14,0,0,8,0,6
62.600,11.424,1,3,15,9,0,8,0,6
62.600,11.532,4,3,15,0,0,17,0,5
62.600,11.641,3,0,14,0,0,12,0,6
62.600,11.750,1,0,15,0,0,14,0,6
62.600,11.858,6,0,21,0,0,22,0,4
62.600,11.967,0,0,24,0,0,6,0,5
62.600,12.076,0,0,25,3,0,4,0,5
62.600,12.184,0,0,33,0,1,0,1,5
62.600,12.293,5,0,36,0,0,1,1,5
62.600,12.402,20,14,36,0,0,4,1,4
62.600,12.510,24,11,35,0,0,2,1,4
62.600,12.619,22,25,35,0,0,10,1,3
62.600,12.728,1,19,29,0,0,5,0,4
62.600,12.836,17,6,28,0,0,7,0,4
62.600,12.945,0,8,36,0,0,16,1,4
62.600,13.054,0,1,33,0,0,3,1,5
62.650,6.100,50,38,0,12,0,41,3,3
62.650,6.209,49,45,0,9,5,41,3,3
62.650,6.318,46,39,6,9,4,39,3,3
62.650,6.426,47,42,4,9,5,37,3,3
62.650,6.535,47,43,0,14,15,37,3,3
62.650,6.644,47,41,0,10,23,28,2,2
62.650,6.753,47,37,0,25,15,19,2,2
62.650,6.862,51,41,0,30,12,18,2,2
62.650,6.971,46,37,29,16,16,24,2,0
62.650,7.079,48,42,14,9,10,22,2,3
62.650,7.188,45,44,1,23,19,19,2,1
62.650,7.297,50,31,0,13,6,32,3,3
62.650,7.406,44,41,0,26,18,41,3,1
62.650,7.515,53,34,7,27,10,42,3,2
62.650,7.624,45,45,0,23,36,36,4,1
62.650,7.732,38,43,1,49,30,30,5,1
62.650,7.841,24,50,20,53,39,33,4,0
62.650,7.950,31,44,10,47,15,31,4,1
62.650,8.059,13,37,12,53,39,30,3,2
62.650,8.168,51,25,8,54,32,34,4,1
62.650,8.277,54,39,17,46,37,35,5,0
62.650,8.385,53,38,0,37,26,32,4,1
62.650,8.494,47,43,13,43,42,36,5,1
62.650,8.603,49,49,8,55,26,35,4,1
62.650,8.712,45,36,4,34,25,32,4,1
62.650,8.821,50,41,2,42,18,30,4,1
62.650,8.930,48,43,4,45,31,27,4,1
62.650,9.038,28,43,0,35,33,26,3,1
62.650,9.147,21,38,0,26,27,28,1,1
62.650,9.256,21,14,16,7,21,27,0,2
62.650,9.365,23,13,19,5,13,27,0,3
62.650,9.474,17,11,0,1,6,27,0,4
62.650,9.583,10,19,0,0,0,26,0,4
62.650,9.691,0,11,8,4,0,27,0,5
62.650,9.800,2,0,10,0,0,17,0,5
62.650,9.909,8,9,18,0,0,11,0,5
62.650,10.018,0,1,17,0,0,22,0,4
62.650,10.127,10,3,14,7,0,12,0,6
62.650,10.236,8,3,0,21,13,11,0,5
62.650,10.344,24,13,0,28,7,22,0,3
62.650,10.453,27,19,1,9,2,5,0,4
62.650,10.562,30,16,0,5,0,1,0,4
62.650,10.671,19,17,0,2,1,4,0,4
62.650,10.780,13,17,0,28,2,2,0,4
62.650,10.889,17,21,0,1,12,2,0,4
62.650,10.997,5,13,0,0,1,6,0,6
62.650,11.106,1,3,0,1,1,4,0,6
62.650,11.215,1,0,8,21,0,5,0,5
62.650,11.324,0,9,15,0,3,13,0,5
62.650,11.433,9,5,16,10,0,8,0,5
62.650,11.542,1,3,16,28,9,7,0,4
62.650,11.650,0,0,12,0,0,5,0,6
62.650,11.759,0,15,20,0,0,7,0,4
62.650,11.868,2,8,14,0,0,17,0,5
62.650,11.977,0,5,9,0,0,4,0,6
62.650,12.086,3,2,27,8,0,5,0,5
62.650,12.195,11,18,31,0,0,10,1,4
62.650,12.303,15,0,28,0,0,7,0,5
62.650,12.412,22,13,27,0,0,8,0,4
62.650,12.521,20,15,38,0,0,10,1,4
62.650,12.630,5,1,39,5,6,2,1,5
62.650,12.739,5,1,41,13,5,4,1,5
62.650,12.848,0,0,35,0,0,10,1,5
62.650,12.956,2,5,41,4,0,9,1,5
62.650,13.065,1,0,45,0,0,13,1,5
62.700,6.100,50,42,0,17,4,42,3,2
62.700,6.209,51,44,0,12,10,41,3,3
62.700,6.318,47,42,1,8,4,38,3,3
62.700,6.427,49,41,6,13,4,37,3,3
62.700,6.536,47,43,0,9,10,39,3,3
62.700,6.645,49,44,0,26,7,33,3,2
62.700,6.754,47,38,0,39,7,24,3,2
62.700,6.863,44,41,0,29,8,20,2,2
62.700,6.972,49,41,8,28,15,21,2,2
62.700,7.081,49,44,23,40,5,24,3,1
62.700,7.190,49,44,4,17,4,21,2,2
62.700,7.299,41,35,2,24,9,30,2,2
62.700,7.408,43,38,0,9,4,39,3,3
62.700,7.517,52,33,3,24,9,40,3,2
62.700,7.626,44,42,6,19,5,41,3,2
62.700,7.735,43,43,5,38,24,39,4,1
62.700,7.844,18,47,6,48,27,37,3,1
62.700,7.953,26,48,16,39,8,36,3,1
62.700,8.062,17,29,3,33,9,36,2,2
62.700,8.171,56,21,12,61,15,36,3,2
62.700,8.280,53,33,9,56,38,34,5,1
62.700,8.389,47,38,14,43,34,33,5,1
62.700,8.498,50,35,15,50,34,35,5,1
62.700,8.607,51,51,11,37,24,34,4,1
62.700,8.716,39,37,8,27,35,32,4,1
62.700,8.825,44,44,8,42,31,27,4,1
62.700,8.934,46,26,1,14,40,28,2,2
62.700,9.043,39,46,3,31,29,29,3,1
62.700,9.152,28,42,8,26,31,35,3,1
62.700,9.261,30,33,15,21,28,28,2,1
62.700,9.370,18,13,19,0,0,27,0,3
62.700,9.479,11,20,9,0,0,25,0,4
62.700,9.589,1,9,2,0,0,23,0,5
62.700,9.698,0,11,26,0,10,19,0,4
62.700,9.807,1,0,8,0,1,15,0,6
62.700,9.916,0,12,8,0,0,15,0,5
62.700,10.025,2,1,20,0,3,11,0,5
62.700,10.134,0,0,8,1,0,5,0,6
62.700,10.243,0,16,6,27,2,10,0,4
62.700,10.352,19,12,5,20,0,23,0,3
62.700,10.461,18,14,3,16,3,12,0,4
62.700,10.570,26,18,11,12,5,6,0,4
62.700,10.679,23,24,0,22,16,5,0,2
62.700,10.788,17,20,0,16,16,6,0,2
62.700,10.897,10,22,0,7,2,7,0,5
62.700,11.006,0,14,2,4,1,7,0,6
62.700,11.115,3,5,6,20,5,0,0,5
62.700,11.224,5,2,11,15,0,0,0,6
62.700,11.333,0,4,7,4,11,9,0,6
62.700,11.442,3,3,20,25,0,16,0,3
62.700,11.551,0,7,23,7,1,2,0,5
62.700,11.660,4,1,15,0,0,10,0,6
62.700,11.769,3,13,20,0,0,7,0,5
62.700,11.878,0,0,22,0,0,17,0,4
62.700,11.987,10,4,27,1,0,16,0,4
62.700,12.096,7,0,33,0,0,9,1,5
62.700,12.205,11,11,36,0,0,11,1,5
62.700,12.314,20,24,33,2,0,4,1,3
62.700,12.423,12,8,33,2,7,5,1,5
62.700,12.532,14,10,34,11,0,15,1,5
62.700,12.641,0,0,49,13,14,19,1,4
62.700,12.750,2,0,48,0,0,14,1,5
62.700,12.859,0,0,34,0,0,18,1,4
62.700,12.968,12,17,33,6,0,14,1,4
62.700,13.077,6,6,,10,0,1,1,5
62.750,6.100,50,41,0,8,8,42,3,3
62.750,6.209,49,42,11,5,0,41,3,3
62.750,6.318,47,43,0,4,0,39,3,3
62.750,6.428,50,43,0,7,3,37,3,3
62.750,6.537,51,41,4,14,2,38,3,3
62.750,6.646,47,43,5,13,5,34,3,3
62.750,6.755,48,41,5,50,8,22,3,2
62.750,6.864,47,43,7,48,12,21,3,2
62.750,6.974,49,42,0,33,11,24,3,2
62.750,7.083,47,44,7,27,32,20,3,1
62.750,7.192,47,45,16,18,6,21,2,1
62.750,7.301,36,33,0,20,8,32,3,2
62.750,7.410,48,34,0,26,7,37,3,2
62.750,7.520,58,37,0,19,19,38,3,1
62.750,7.629,54,29,14,43,7,40,3,2
62.750,7.738,43,43,0,61,2,36,4,2
62.750,7.847,14,52,21,18,4,35,2,2
62.750,7.956,22,49,7,21,15,38,2,1
62.750,8.066,16,30,5,30,23,34,1,1
62.750,8.175,60,15,0,32,25,36,3,1
62.750,8.284,56,28,1,28,37,34,3,1
62.750,8.393,55,37,14,53,16,35,4,1
62.750,8.502,51,40,23,31,30,34,5,0
62.750,8.612,45,49,12,25,38,32,4,1
62.750,8.721,48,39,0,43,41,33,5,1
62.750,8.830,46,44,5,40,27,27,3,1
62.750,8.939,45,44,13,37,37,25,4,1
62.750,9.048,35,39,0,32,34,28,4,1
62.750,9.158,37,38,4,30,23,35,4,1
62.750,9.267,31,29,9,30,31,31,4,1
62.750,9.376,12,10,18,0,0,26,0,4
62.750,9.485,11,4,19,0,12,26,0,4
62.750,9.594,9,11,15,0,0,29,0,4
62.750,9.704,0,6,13,0,12,15,0,5
62.750,9.813,2,8,21,2,0,13,0,5
62.750,9.922,1,0,12,0,0,21,0,5
62.750,10.031,0,2,20,0,0,16,0,4
62.750,10.140,1,0,21,1,12,9,0,5
62.750,10.250,14,8,5,8,0,15,0,5
62.750,10.359,12,1,7,24,1,26,0,4
62.750,10.468,10,12,0,22,25,11,0,4
62.750,10.577,28,26,12,16,14,4,0,3
62.750,10.686,18,31,9,15,5,3,1,3
62.750,10.796,18,25,0,6,8,1,0,4
62.750,10.905,6,21,0,18,0,2,0,4
62.750,11.014,7,15,9,7,6,6,0,6
62.750,11.123,13,16,13,6,0,1,0,5
62.750,11.232,7,6,7,0,0,1,0,6
62.750,11.342,0,7,7,0,4,4,0,6
62.750,11.451,1,7,18,21,0,5,0,4
62.750,11.560,0,0,22,25,0,0,0,4
62.750,11.669,0,0,13,0,0,0,0,6
62.750,11.778,0,0,11,0,0,6,0,6
62.750,11.888,0,0,16,5,0,13,0,5
62.750,11.997,6,0,32,16,0,11,1,4
62.750,12.106,28,5,33,0,0,6,1,4
62.750,12.215,29,8,39,2,0,4,1,4
62.750,12.324,8,7,33,0,1,12,1,5
62.750,12.434,13,16,34,0,28,18,1,2
62.750,12.543,2,6,41,0,3,16,1,4
62.750,12.652,5,7,44,0,0,17,1,4
62.750,12.761,0,9,47,0,0,21,1,4
62.750,12.870,1,8,40,2,0,17,1,4
62.750,12.980,13,15,37,0,0,12,1,5
62.750,13.089,0,1,,0,0,4,1,5
62.800,6.100,50,44,0,4,1,44,3,3
62.800,6.209,49,41,0,5,1,39,3,3
62.800,6.319,48,39,6,6,2,39,3,3
62.800,6.428,50,43,1,22,2,38,3,2
62.800,6.538,52,39,1,19,1,39,3,2
62.800,6.647,45,44,1,40,7,37,4,2
62.800,6.756,48,42,2,19,10,21,2,2
62.800,6.866,46,43,6,20,20,19,2,1
62.800,6.975,47,40,2,25,19,22,2,1
62.800,7.084,48,43,2,33,40,22,4,1
62.800,7.194,48,40,8,24,39,17,3,1
62.800,7.303,38,38,14,48,31,29,4,1
62.800,7.413,47,33,0,35,11,37,4,2
62.800,7.522,48,40,0,20,22,35,3,1
62.800,7.631,55,35,1,45,36,39,5,1
62.800,7.741,45,41,1,19,33,35,4,1
62.800,7.850,18,52,11,11,2,35,2,3
62.800,7.960,28,41,16,31,25,37,3,0
62.800,8.069,23,20,13,23,11,34,1,2
62.800,8.178,50,15,0,23,19,33,2,1
62.800,8.288,60,26,0,59,18,37,3,1
62.800,8.397,54,22,12,62,45,34,4,1
62.800,8.506,49,48,14,30,38,29,4,1
62.800,8.616,51,47,20,38,47,31,5,0
62.800,8.725,43,43,15,41,44,34,5,1
62.800,8.835,51,43,4,52,43,31,5,1
62.800,8.944,43,49,17,29,29,30,2,0
62.800,9.053,31,43,14,36,25,32,4,1
62.800,9.163,24,42,0,19,29,31,2,1
62.800,9.272,30,28,0,16,46,32,2,1
62.800,9.382,14,15,16,5,26,35,1,3
62.800,9.491,7,4,24,0,11,35,1,4
62.800,9.600,9,15,22,0,0,23,0,4
62.800,9.710,2,7,12,1,0,19,0,5
62.800,9.819,7,8,13,5,10,16,0,5
62.800,9.929,0,0,12,3,3,27,0,5
62.800,10.038,1,6,21,2,7,15,0,4
62.800,10.147,0,0,25,7,0,9,0,5
62.800,10.257,8,4,4,28,0,17,0,4
62.800,10.366,12,7,2,14,4,22,0,5
62.800,10.475,27,9,15,26,3,7,0,4
62.800,10.585,18,18,16,20,15,7,0,2
62.800,10.694,17,23,0,15,1,2,0,4
62.800,10.804,20,34,0,18,0,3,1,3
62.800,10.913,9,22,0,22,0,6,0,4
62.800,11.022,12,15,11,7,0,0,0,5
62.800,11.132,10,3,10,3,0,1,0,6
62.800,11.241,0,2,11,0,0,2,0,6
62.800,11.351,0,6,0,8,0,2,0,6
62.800,11.460,0,0,29,25,0,4,0,4
62.800,11.569,0,0,24,21,6,0,0,4
62.800,11.679,0,0,13,0,0,0,0,6
62.800,11.788,0,0,11,0,0,11,0,6
62.800,11.897,22,3,11,0,0,5,0,5
62.800,12.007,8,6,34,1,0,13,1,5
62.800,12.116,18,7,37,0,0,17,1,3
62.800,12.226,14,14,31,0,1,10,1,5
62.800,12.335,0,19,34,0,1,13,1,4
62.800,12.444,2,8,38,1,7,13,1,5
